jurisdiction_code,fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
132195,2019,revenue,132195:2019:revenue:settlement:faf0a4308bc82217,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fb085a4225c4dd2e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fb2d3f8f6692c611,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fbb339755a3eadeb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fbc98715718af8fb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fbf460d2497c70f9,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fc5602f7697310c7,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fc6b1b0f9d41ff0d,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fc863cd594dfee93,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fcaa54edd7e838f7,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fcd4c39bb2f129ca,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fce9b6bd864abe3e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fcf585a813616eca,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fd599d7c537dff05,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fdb5828999741eea,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fdf6c1d92d29f33a,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fe2d39054db140ad,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fe397449ca267047,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:feb26d18d53ab0d8,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:febd2a11f2bfc1fb,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:fec28ce04a545b54,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ff569e906287b93e,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ffb0a55e957ffb33,not-applicable,"",retained,（規則なし）,,
132195,2019,revenue,132195:2019:revenue:settlement:ffdc7db2ca4c07b3,not-applicable,"",retained,（規則なし）,,
132195,2020,expenditure,132195:2020:expenditure:settlement:0010b8dcaaa6a533,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:00188d5dfc7dba30,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0025096245a33a13,unclassifiable,"",retained,款,komae-kan-eisei,
132195,2020,expenditure,132195:2020:expenditure:settlement:0042fdd334df64e4,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:004566ff4430f292,assigned,07,retained,会計,komae-fund-kokuho,
132195,2020,expenditure,132195:2020:expenditure:settlement:0110ed634e0f83dc,assigned,07,retained,会計,komae-fund-kokuho,
132195,2020,expenditure,132195:2020:expenditure:settlement:0162cd1eb40257f4,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:017a828177562f5d,unclassifiable,"",retained,款,komae-kan-kosai,
132195,2020,expenditure,132195:2020:expenditure:settlement:0195932ebd5545f4,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:01963b9d438bdf04,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:01a6212d4e3fc584,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:01cc2b1cf3d0b84a,assigned,03,retained,款,komae-kan-shobo,
132195,2020,expenditure,132195:2020:expenditure:settlement:01cf77672c2ecc35,unclassifiable,"",retained,款,komae-kan-eisei,
132195,2020,expenditure,132195:2020:expenditure:settlement:01daf6d76dfe49a8,unclassifiable,"",retained,款,komae-kan-eisei,
132195,2020,expenditure,132195:2020:expenditure:settlement:01dbeb71c2f8112e,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:01ed695c85c3d53a,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:01eddad6a40e40dd,assigned,01,retained,款,komae-kan-gikai,
132195,2020,expenditure,132195:2020:expenditure:settlement:01f49a9524e599db,assigned,10,retained,会計,komae-fund-kaigo,
132195,2020,expenditure,132195:2020:expenditure:settlement:0205029425348690,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0278d71e9fa1f2e4,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:02d29807b59dd1bf,assigned,10,retained,会計,komae-fund-kaigo,
132195,2020,expenditure,132195:2020:expenditure:settlement:02e9fe93423eeac1,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:032809b850e09111,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:032c3d997f710b48,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:03347b2ccc20329d,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0336179d683e3a18,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:034bb0cdfa9bca1f,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:035767586235727c,assigned,04,retained,款,komae-kan-shoko,
132195,2020,expenditure,132195:2020:expenditure:settlement:03587ff7d255404e,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:037f029ce73ebc2d,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:04b0e9483e1f08e3,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:04b5e83688ca60a5,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:04bb238ad8f06109,assigned,10,retained,会計,komae-fund-kaigo,
132195,2020,expenditure,132195:2020:expenditure:settlement:04d0ba2a402c396a,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:04e1dc0aa9718e6e,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:051b754bc8c27521,assigned,10,retained,会計,komae-fund-kaigo,
132195,2020,expenditure,132195:2020:expenditure:settlement:05472fd265d52f53,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:058b3774b990b8b9,unclassifiable,"",retained,款,komae-kan-eisei,
132195,2020,expenditure,132195:2020:expenditure:settlement:059f6af64f63730b,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:05ca4b9fcc3b4ab3,unclassifiable,"",retained,款,komae-kan-doboku,
132195,2020,expenditure,132195:2020:expenditure:settlement:05d622bcae00ee31,unclassifiable,"",retained,款,komae-kan-doboku,
132195,2020,expenditure,132195:2020:expenditure:settlement:05d7cf988944fa41,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:061056840bec59a3,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0610d96eaf51eab0,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:061371b68eae9817,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:06823c58bab46245,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:06d475ff1c167117,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:072d7691e94332a8,assigned,03,retained,款,komae-kan-shobo,
132195,2020,expenditure,132195:2020:expenditure:settlement:0738513252476898,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:073cd1cc72f338ef,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:076d3596cc3a31c6,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0778929d9d0e8356,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0786b36062d46f7b,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:07a79ec88cde4e60,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:07dc4a76450a8666,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:07fca9e11f90f9ba,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:080d4e8d88a49dac,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0813c2bb268d6a69,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:085e01e0d1d6e6cb,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0876c547b17c01c4,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:089c921e56592016,unclassifiable,"",retained,款,komae-kan-doboku,
132195,2020,expenditure,132195:2020:expenditure:settlement:08a28455456639cd,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:08c86070077db962,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:08d4c28b4720c674,unclassifiable,"",retained,款,komae-kan-eisei,
132195,2020,expenditure,132195:2020:expenditure:settlement:09075e5886c8c154,unclassifiable,"",retained,款,komae-kan-eisei,
132195,2020,expenditure,132195:2020:expenditure:settlement:096688edb1607437,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:096b2e478487378a,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:099af19457fc2b2c,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:09b75ac97f28a4ea,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:09c3d72bdf4c11ef,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:09e1037c7127491e,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0a01550e94c77efd,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0a1919c92c7063bf,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:0ac1711edb647ba7,assigned,07,retained,会計,komae-fund-kokuho,
132195,2020,expenditure,132195:2020:expenditure:settlement:0ad7ef0df14a79e8,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b01f991d0cdb582,assigned,07,retained,会計,komae-fund-kokuho,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b126d6f7d6b9009,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b17d351c050e45a,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b1de85112e4b724,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b31f636dea6a558,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b3861b86e330748,assigned,04,retained,款,komae-kan-norin,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b38b91d3cc7f3c0,assigned,04,retained,款,komae-kan-shoko,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b6ddd59fab12de6,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b79c96b7755f084,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0b82b060223bc8ee,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0bd237e06b0a3fbb,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0bdcfcbe6e3e4f8b,out-of-scope,"",retained,節,fund-accumulation,
132195,2020,expenditure,132195:2020:expenditure:settlement:0be61ade33c3394e,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0bf8c1ee39c56f4c,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0c1e4610e71a8ab8,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0c28d75dabbf33db,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0c3d89fc0840776a,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0c418149b873408f,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0c56458a6fb0adce,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0c57bdc3236c1132,unclassifiable,"",retained,款,komae-kan-eisei,
132195,2020,expenditure,132195:2020:expenditure:settlement:0c5c52f6a3cd0bfd,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0c787e0552e59b8a,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:0c87cfa2d8573d10,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0cadd6c6bf3238e9,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0cb380c883782e3a,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0cdcc54ef0c1cc40,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0cf25c7f856260b4,assigned,10,retained,款,komae-kan-minsei,
132195,2020,expenditure,132195:2020:expenditure:settlement:0d09cf5a11ff5556,assigned,07,retained,会計,komae-fund-kouki,
132195,2020,expenditure,132195:2020:expenditure:settlement:0d1ac2d2fbf5f48f,unclassifiable,"",retained,款,komae-kan-eisei,
132195,2020,expenditure,132195:2020:expenditure:settlement:0d486f20e7365aaf,assigned,01,retained,款,komae-kan-somu,
132195,2020,expenditure,132195:2020:expenditure:settlement:0d4cc77592a7e2d5,unclassifiable,"",retained,款,komae-kan-doboku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0d9fe648548cbbef,unclassifiable,"",retained,款,komae-kan-eisei,
132195,2020,expenditure,132195:2020:expenditure:settlement:0da711f5b6c9d750,unclassifiable,"",retained,款,komae-kan-kyoiku,
132195,2020,expenditure,132195:2020:expenditure:settlement:0da72b4cac0fa871,assigned,01,retained,款,komae-kan-gikai,
132195,2020,expenditure,132195:2020:expenditure:settlement:0ddab3aefc24e983,unclassifiable,"",retained,款,komae-kan-kyoiku,
