団体コード,"都道府県名
 （漢字）","市区町村名
 （漢字）","都道府県名
 （カナ）","市区町村名
 （カナ）",自治体のトップページ,会議録のトップページ, 自治体数,公開自治体数,公開自治体率
252077,滋賀県,守山市,ｼｶﾞｹﾝ,ﾓﾘﾔﾏｼ,http://www.city.moriyama.lg.jp/,http://www.kensakusystem.jp/moriyama/cgi-bin3/Search2.exe?Code=xqnkrrhth3udanh6h7&dMode=0&KeyWord=%8F%AD%90l%90%94%8Aw%8B%89&searchMode=1&keyMode=10&fromYear=%95%BD%90%AC25%94N&fromDate=%95%BD%90%AC25%94N%91%E61%89%F1%92%E8%97%E1%89%EF%81i%91%E6+1%93%FA+2%8C%8E22%93%FA%81j&tillYear=%95%BD%90%AC26%94N&tillDate=%95%BD%90%AC26%94N%91%E62%89%F1%92%E8%97%E1%89%EF%81i%91%E6+4%93%FA+6%8C%8E26%93%FA%81j&speaker=&speaker1=&speaker2=&speaker3=&eTarget=1&AhitResult=%8C%9F%8D%F5,,,
252085,滋賀県,栗東市,ｼｶﾞｹﾝ,ﾘｯﾄｳｼ,http://www.city.ritto.shiga.jp/,http://www.kensakusystem.jp/ritto/,,,
252093,滋賀県,甲賀市,ｼｶﾞｹﾝ,ｺｳｶｼ,http://www.city.koka.lg.jp/,http://www.kaigiroku.net/kensaku/koka/koka.html,,,
252107,滋賀県,野洲市,ｼｶﾞｹﾝ,ﾔｽｼ,http://www.city.yasu.lg.jp/,http://www.city.yasu.lg.jp/gyousei/gikai/teirei/index.html,,,
252115,滋賀県,湖南市,ｼｶﾞｹﾝ,ｺﾅﾝｼ,http://www.city.konan.shiga.jp/,http://www.kaigiroku.net/kensaku/konan/konan.html,,,
252123,滋賀県,高島市,ｼｶﾞｹﾝ,ﾀｶｼﾏｼ,http://www.city.takashima.lg.jp/www/toppage/0000000000000/APM03000.html,http://www.kaigiroku.net/kensaku/takashima/takashima.html,,,
252131,滋賀県,東近江市,ｼｶﾞｹﾝ,ﾋｶﾞｼｵｳﾐｼ,http://www.city.higashiomi.shiga.jp/,http://www.kensakusystem.jp/higashiomi/sapphire.html,,,
252140,滋賀県,米原市,ｼｶﾞｹﾝ,ﾏｲﾊﾞﾗｼ,http://www.city.maibara.lg.jp/,http://www.kensakusystem.jp/maibara/,,,
253839,滋賀県,日野町,ｼｶﾞｹﾝ,ﾋﾉﾁｮｳ,http://www.town.shiga-hino.lg.jp/,http://www.town.shiga-hino.lg.jp/category_list.php?frmCd=18-3-0-0-0,,,
253847,滋賀県,竜王町,ｼｶﾞｹﾝ,ﾘﾕｳｵｳﾁｮｳ,http://www.town.ryuoh.shiga.jp/,http://www.town.ryuoh.shiga.jp/parliament/gijiroku/gikai_gijiroku.html,,,
254258,滋賀県,愛荘町,ｼｶﾞｹﾝ,ｱｲｼｮｳﾁｮｳ,http://www.town.aisho.shiga.jp/,http://www.town.aisho.shiga.jp/main/04_tyousei/04_tyougi/05_gijiroku.html,,,
254410,滋賀県,豊郷町,ｼｶﾞｹﾝ,ﾄﾖｻﾄﾁｮｳ,http://www.town.toyosato.shiga.jp/,http://www.town.toyosato.shiga.jp/soshiki_view.php?so_cd1=5&so_cd2=1&so_cd3=0&so_cd4=0&so_cd5=0&bn_cd=3,,,
254428,滋賀県,甲良町,ｼｶﾞｹﾝ,ｺｳﾗﾁｮｳ,http://www.kouratown.jp/,http://www.kouratown.jp/cyonososhiki/gikaijimukyoku/gijikakari/chogikai/kaigiroku/index.html,,,
254436,滋賀県,多賀町,ｼｶﾞｹﾝ,ﾀｶﾞﾁｮｳ,http://www.town.taga.lg.jp/,,,,
260002,京都府,,ｷｮｳﾄﾌ,,http://www.pref.kyoto.jp/,http://asp.db-search.com/kyoto/,,,
261009,京都府,京都市,ｷｮｳﾄﾌ,ｷｮｳﾄｼ,http://www.city.kyoto.lg.jp/,http://www2.city.kyoto.lg.jp/shikai/kaigi/ka_index.html,,,
262013,京都府,福知山市,ｷｮｳﾄﾌ,ﾌｸﾁﾔﾏｼ,http://www.city.fukuchiyama.kyoto.jp/,http://www.kensakusystem.jp/fukuchiyama/,,,
262021,京都府,舞鶴市,ｷｮｳﾄﾌ,ﾏｲﾂﾞﾙｼ,http://www.city.maizuru.kyoto.jp/,http://www.kaigiroku.net/kensaku/maizuru/maizuru.html,,,
262030,京都府,綾部市,ｷｮｳﾄﾌ,ｱﾔﾍﾞｼ,http://www.city.ayabe.lg.jp/,http://www.city.ayabe.lg.jp/gikai/kaigiroku/index.html,,,
262048,京都府,宇治市,ｷｮｳﾄﾌ,ｳｼﾞｼ,http://www.city.uji.kyoto.jp/,https://www.city.uji.kyoto.jp/0000002939.html,,,
262056,京都府,宮津市,ｷｮｳﾄﾌ,ﾐﾔﾂﾞｼ,http://www.city.miyazu.kyoto.jp/www/normal_top.jsp,http://www.kensakusystem.jp/miyazu/index.html,,,
262064,京都府,亀岡市,ｷｮｳﾄﾌ,ｶﾒｵｶｼ,https://www.city.kameoka.kyoto.jp/,http://www.kaigiroku.net/kensaku/kameoka/kameoka.html,,,
262072,京都府,城陽市,ｷｮｳﾄﾌ,ｼﾞｮｳﾖｳｼ,http://www.city.joyo.kyoto.jp/,http://www.kensakusystem.jp/joyo/index.html,,,
262081,京都府,向日市,ｷｮｳﾄﾌ,ﾑｺｳｼ,http://www.city.muko.kyoto.jp/,http://www.kensakusystem.jp/muko/,,,
262099,京都府,長岡京市,ｷｮｳﾄﾌ,ﾅｶﾞｵｶｷｮｳｼ,http://www.city.nagaokakyo.lg.jp/,http://www.kensakusystem.jp/nagaokakyo/index.html,,,
262102,京都府,八幡市,ｷｮｳﾄﾌ,ﾔﾜﾀｼ,http://www.city.yawata.kyoto.jp/,http://www4.city.yawata.kyoto.jp/voices/,,,
262111,京都府,京田辺市,ｷｮｳﾄﾌ,ｷｮｳﾀﾅﾍﾞｼ,http://www.kyotanabe.jp/,http://www.kaigiroku.net/kensaku/cgi-bin/WWWinSearch.exe?USR=kyokyos&PWD=&A=inSearch&S=31&L=0,,,
262129,京都府,京丹後市,ｷｮｳﾄﾌ,ｷｮｳﾀﾝｺﾞｼ,https://www.city.kyotango.lg.jp/,http://www.kensakusystem.jp/kyotango/cgi-bin3/See.exe?Code=ysisue73kia86gkghx,,,
262137,京都府,南丹市,ｷｮｳﾄﾌ,ﾅﾝﾀﾝｼ,http://www.city.nantan.kyoto.jp/www/,http://www.city.nantan.kyoto.jp/www/shisei/108/003/000/index_2296.html,,,
262145,京都府,木津川市,ｷｮｳﾄﾌ,ｷﾂﾞｶﾞﾜｼ,http://www.city.kizugawa.lg.jp/index.cfm,http://www.db-search.com/kizugawa-c/index.php/,,,
263036,京都府,大山崎町,ｷｮｳﾄﾌ,ｵｵﾔﾏｻﾞｷﾁｮｳ,http://www.town.oyamazaki.kyoto.jp/,http://www.kensakusystem.jp/oyamazaki/index.html,,,
263222,京都府,久御山町,ｷｮｳﾄﾌ,ｸﾐﾔﾏﾁｮｳ,http://www.town.kumiyama.lg.jp/,http://www.kensakusystem.jp/kumiyama/index.html,,,
263435,京都府,井手町,ｷｮｳﾄﾌ,ｲﾃﾞﾁｮｳ,http://www.town.ide.kyoto.jp/,http://www.town.ide.kyoto.jp/chougikai/gijiroku/index.html,,,
263443,京都府,宇治田原町,ｷｮｳﾄﾌ,ｳｼﾞﾀﾜﾗﾁｮｳ,http://www.town.ujitawara.kyoto.jp/,http://www.town.ujitawara.kyoto.jp/soshiki/18-9-0-0-0_5.html,,,
263648,京都府,笠置町,ｷｮｳﾄﾌ,ｶｻｷﾞﾁｮｳ,http://www.town.kasagi.lg.jp/,http://www.town.kasagi.lg.jp/soshiki_view.php?so_cd1=2&so_cd2=0&so_cd3=0&so_cd4=0&so_cd5=0&bn_cd=5,,,
263656,京都府,和束町,ｷｮｳﾄﾌ,ﾜﾂﾞｶﾁｮｳ,https://www.town.wazuka.lg.jp/,http://www.town.wazuka.lg.jp/category_list.php?frmCd=21-3-8-0-0,,,
263664,京都府,精華町,ｷｮｳﾄﾌ,ｾｲｶﾁｮｳ,https://www.town.seika.kyoto.jp/,http://gikai.town.seika.kyoto.jp/seika/index.html,,,
263672,京都府,南山城村,ｷｮｳﾄﾌ,ﾐﾅﾐﾔﾏｼﾛﾑﾗ,http://www.vill.minamiyamashiro.lg.jp/,http://www.kensakusystem.jp/minamiyamashiro/index.html,,,
264075,京都府,京丹波町,ｷｮｳﾄﾌ,ｷｮｳﾀﾝﾊﾞﾁｮｳ,http://www.town.kyotamba.kyoto.jp/,http://www.town.kyotamba.kyoto.jp/0000002181.html,,,
264636,京都府,伊根町,ｷｮｳﾄﾌ,ｲﾈﾁｮｳ,http://www.town.ine.kyoto.jp/,,,,
264652,京都府,与謝野町,ｷｮｳﾄﾌ,ﾖｻﾉﾁｮｳ,http://www.town-yosano.jp/wwwg/index.jsp,http://www.town-yosano.jp/wwwg/gov/index.jsp,,,
270008,大阪府,,ｵｵｻｶﾌ,,http://www.pref.osaka.lg.jp/,http://kaigiroku.gikai-web.jp/kaigiroku/osakafu/frameBase_osk_etu.html,,,
271004,大阪府,大阪市,ｵｵｻｶﾌ,ｵｵｻｶｼ,http://www.city.osaka.lg.jp/shisei_top/category/883-0-0-0-0.html,http://search.kaigiroku.net/kensaku/city-osaka/menu.html,,,
271403,大阪府,堺市,ｵｵｻｶﾌ,ｻｶｲｼ,http://www.city.sakai.lg.jp/index.html,http://www12.gijiroku.com/sakai/,,,
272027,大阪府,岸和田市,ｵｵｻｶﾌ,ｷｼﾜﾀﾞｼ,https://www.city.kishiwada.osaka.jp/,http://www.db-search.com/kishiwada-c/index.php/,,,
272035,大阪府,豊中市,ｵｵｻｶﾌ,ﾄﾖﾅｶｼ,https://www.city.toyonaka.osaka.jp/,http://toyonaka.gijiroku.com/gikai/,,,
272043,大阪府,池田市,ｵｵｻｶﾌ,ｲｹﾀﾞｼ,http://www.city.ikeda.osaka.jp/kurashi/,http://apollon3.zeus.ne.jp/discuss/index.html,,,
272051,大阪府,吹田市,ｵｵｻｶﾌ,ｽｲﾀｼ,http://www.city.suita.osaka.jp/,http://www.city.suita.osaka.jp/home/shigikai/57036.html,,,
272060,大阪府,泉大津市,ｵｵｻｶﾌ,ｲｽﾞﾐｵｵﾂｼ,http://www.city.izumiotsu.lg.jp/,http://www.kaigiroku.net/kensaku/izumiotsu/izumiotsu.html,,,
272078,大阪府,高槻市,ｵｵｻｶﾌ,ﾀｶﾂｷｼ,http://www.city.takatsuki.osaka.jp/,http://www.kensakusystem.jp/takatsuki/,,,
272086,大阪府,貝塚市,ｵｵｻｶﾌ,ｶｲﾂﾞｶｼ,http://www.city.kaizuka.lg.jp/,http://www.kaigiroku.net/kensaku/kaizuka/kaizuka.html,,,
272094,大阪府,守口市,ｵｵｻｶﾌ,ﾓﾘｸﾞﾁｼ,http://www.city.moriguchi.osaka.jp/,http://www.kensakusystem.jp/moriguchi/index.html,,,
272108,大阪府,枚方市,ｵｵｻｶﾌ,ﾋﾗｶﾀｼ,http://www.city.hirakata.osaka.jp/,https://www.city.hirakata.osaka.jp/soshiki/kysoumu/teireikairingikaikaigiroku.html,,,
272116,大阪府,茨木市,ｵｵｻｶﾌ,ｲﾊﾞﾗｷｼ,http://www.city.ibaraki.osaka.jp/,http://www.kensakusystem.jp/ibaraki/,,,
272124,大阪府,八尾市,ｵｵｻｶﾌ,ﾔｵｼ,http://www.city.yao.osaka.jp/,http://yao.gijiroku.com/voices/g08v_view.asp,,,
272132,大阪府,泉佐野市,ｵｵｻｶﾌ,ｲｽﾞﾐｻﾉｼ,http://www.city.izumisano.lg.jp/,http://www.kaigiroku.net/kensaku/izumisano/izumisano.html,,,
272141,大阪府,富田林市,ｵｵｻｶﾌ,ﾄﾝﾀﾞﾊﾞﾔｼｼ,http://www.city.tondabayashi.osaka.jp/,http://www.kaigiroku.net/kensaku/tondabayashi/tondabayashi.html,,,
272159,大阪府,寝屋川市,ｵｵｻｶﾌ,ﾈﾔｶﾞﾜｼ,http://www.city.neyagawa.osaka.jp/,http://www.kensakusystem.jp/neyagawa/,,,
272167,大阪府,河内長野市,ｵｵｻｶﾌ,ｶﾜﾁﾅｶﾞﾉｼ,http://www.city.kawachinagano.lg.jp/,http://www.kaigiroku.net/kensaku/kawachinagano_gikai/kawachinagano_gikai.html,,,
272175,大阪府,松原市,ｵｵｻｶﾌ,ﾏﾂﾊﾞﾗｼ,http://www.city.matsubara.osaka.jp/,http://www.kaigiroku.net/kensaku/matsubara/matsubara.html,,,
272183,大阪府,大東市,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,http://www.city.daito.lg.jp/,http://daito.gijiroku.com/gikai/g08v_search.asp,,,
272191,大阪府,和泉市,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,http://www.city.osaka-izumi.lg.jp/,http://www.kaigiroku.net/kensaku/izumi/izumi.html,,,
272205,大阪府,箕面市,ｵｵｻｶﾌ,ﾐﾉｵｼ,http://www.city.minoh.lg.jp/,http://www.kaigiroku.net/kensaku/minoh/minoh.html,,,
272213,大阪府,柏原市,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,http://www.city.kashiwara.osaka.jp/,http://www2.city.kashiwara.osaka.jp/discuss/kashiwara/,,,
272221,大阪府,羽曳野市,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,http://www.city.habikino.lg.jp/,http://habikino.gijiroku.com/gikai/,,,
272230,大阪府,門真市,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,http://www.city.kadoma.osaka.jp/,http://www03.gijiroku.com/kadoma/,,,
272248,大阪府,摂津市,ｵｵｻｶﾌ,ｾｯﾂｼ,http://www.city.settsu.osaka.jp/,http://www2.city.settsu.osaka.jp/gikai/,,,
272256,大阪府,高石市,ｵｵｻｶﾌ,ﾀｶｲｼｼ,http://www.city.takaishi.lg.jp/,http://www.kaigiroku.net/kensaku/takaishi/takaishi.html,,,
272264,大阪府,藤井寺市,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,http://www.city.fujiidera.lg.jp/,http://www.city.fujiidera.lg.jp/shisei/shigikai/1386988917741.html,,,
272272,大阪府,東大阪市,ｵｵｻｶﾌ,ﾋｶﾞｼｵｵｻｶｼ,http://www.city.higashiosaka.lg.jp/,http://higashiosaka.gijiroku.com/gikai/g08v_search.asp,,,
272281,大阪府,泉南市,ｵｵｻｶﾌ,ｾﾝﾅﾝｼ,http://www.city.sennan.lg.jp/,http://gikai.city.sennan.osaka.jp/category/minute,,,
272299,大阪府,四條畷市,ｵｵｻｶﾌ,ｼｼﾞﾖｳﾅﾜﾃｼ,http://www.city.shijonawate.lg.jp/,http://www.kaigiroku.net/kensaku/shijonawate/shijonawate.html,,,
272302,大阪府,交野市,ｵｵｻｶﾌ,ｶﾀﾉｼ,http://www.city.katano.osaka.jp/,http://www.kaigiroku.net/kensaku/katano/katano.html,,,
272311,大阪府,大阪狭山市,ｵｵｻｶﾌ,ｵｵｻｶｻﾔﾏｼ,http://www.city.osakasayama.osaka.jp/,http://www.gikai-web.com/osakasayama/,,,
272329,大阪府,阪南市,ｵｵｻｶﾌ,ﾊﾝﾅﾝｼ,http://www.city.hannan.lg.jp/,http://www.kaigiroku.net/kensaku/hannan/hannan.html,,,
273015,大阪府,島本町,ｵｵｻｶﾌ,ｼﾏﾓﾄﾁｮｳ,http://www.shimamotocho.jp/,http://www.shimamotocho.jp/gyousei/kakuka/gikaijimukyoku/gikaisoumuka/kaigikekka/kaigiroku/index.html,,,
273210,大阪府,豊能町,ｵｵｻｶﾌ,ﾄﾖﾉﾁｮｳ,http://www.town.toyono.osaka.jp/,http://www.kensakusystem.jp/toyono/sapphire.html,,,
273228,大阪府,能勢町,ｵｵｻｶﾌ,ﾉｾﾁｮｳ,http://www.town.nose.osaka.jp/,http://www.kensakusystem.jp/nose/,,,
273414,大阪府,忠岡町,ｵｵｻｶﾌ,ﾀﾀﾞｵｶﾁｮｳ,https://www.town.tadaoka.osaka.jp/,https://www.town.tadaoka.osaka.jp/?ka_details=%E4%BC%9A%E8%AD%B0%E9%8C%B2%E3%81%AE%E9%96%B2%E8%A6%A7-2,,,
273619,大阪府,熊取町,ｵｵｻｶﾌ,ｸﾏﾄﾘﾁｮｳ,http://www.town.kumatori.lg.jp/,http://www.town.kumatori.lg.jp/gikai/,,,
273627,大阪府,田尻町,ｵｵｻｶﾌ,ﾀｼﾞﾘﾁｮｳ,http://www.town.tajiri.osaka.jp/,,,,
273660,大阪府,岬町,ｵｵｻｶﾌ,ﾐｻｷﾁｮｳ,http://www.town.misaki.osaka.jp/,,,,
273813,大阪府,太子町,ｵｵｻｶﾌ,ﾀｲｼﾁｮｳ,http://www.town.taishi.osaka.jp/,http://www.town.taishi.osaka.jp/busyo/gikai_jimu/index.html,,,
273821,大阪府,河南町,ｵｵｻｶﾌ,ｶﾅﾝﾁｮｳ,http://www.town.kanan.osaka.jp/index.html,http://www.town.kanan.osaka.jp/kakukanooshirase/sogoseisakubu/hishokikakuka/choseijoho/sogokeikaku/sogokeikakushingikai/index.html,,,
273830,大阪府,千早赤阪村,ｵｵｻｶﾌ,ﾁﾊﾔｱｶｻｶﾑﾗ,http://www.vill.chihayaakasaka.osaka.jp/,http://www.vill.chihayaakasaka.osaka.jp/gikaijimukyoku/gikai-bochou.html,,,
280003,兵庫県,,ﾋｮｳｺﾞｹﾝ,,http://web.pref.hyogo.jp/,http://www.kensakusystem.jp/hyogopref/,,,
281000,兵庫県,神戸市,ﾋｮｳｺﾞｹﾝ,ｺｳﾍﾞｼ,http://www.city.kobe.lg.jp/,http://shikai.city.kobe.lg.jp/db-search/,,,
282014,兵庫県,姫路市,ﾋｮｳｺﾞｹﾝ,ﾋﾒｼﾞｼ,http://www.city.himeji.lg.jp/,http://www.kensakusystem.jp/himeji/index.html,,,
282022,兵庫県,尼崎市,ﾋｮｳｺﾞｹﾝ,ｱﾏｶﾞｻｷｼ,http://www.city.amagasaki.hyogo.jp/,http://www.kaigiroku.net/cgi-bin/WWWframeBase.exe?A=frameBase_inter&USR=hyoamas&PWD=&L=1&S=31,,,
282031,兵庫県,明石市,ﾋｮｳｺﾞｹﾝ,ｱｶｼｼ,http://www.city.akashi.lg.jp/smartphone/index.html,http://www.kensakusystem.jp/akashi/index.html,,,
282049,兵庫県,西宮市,ﾋｮｳｺﾞｹﾝ,ﾆｼﾉﾐﾔｼ,http://www.nishi.or.jp/,http://momo2.nishi.or.jp/proceedings/g08v_search.asp,,,
282057,兵庫県,洲本市,ﾋｮｳｺﾞｹﾝ,ｽﾓﾄｼ,http://www.city.sumoto.lg.jp/,http://www.kensakusystem.jp/sumoto/index.html,,,
282065,兵庫県,芦屋市,ﾋｮｳｺﾞｹﾝ,ｱｼﾔｼ,http://www.city.ashiya.lg.jp/,http://www.kaigiroku.net/kensaku/ashiya/ashiya.html,,,
282073,兵庫県,伊丹市,ﾋｮｳｺﾞｹﾝ,ｲﾀﾐｼ,http://www.city.itami.lg.jp/,http://www.kensakusystem.jp/itami/index.html,,,
282081,兵庫県,相生市,ﾋｮｳｺﾞｹﾝ,ｱｲｵｲｼ,http://www.city.aioi.lg.jp/,http://www.kensakusystem.jp/aioi-c/sapphire.html,,,
282090,兵庫県,豊岡市,ﾋｮｳｺﾞｹﾝ,ﾄﾖｵｶｼ,http://www.city.toyooka.lg.jp/www/toppage/0000000000000/APM03000.html,http://www.kensakusystem.jp/toyooka/index.html,,,
282103,兵庫県,加古川市,ﾋｮｳｺﾞｹﾝ,ｶｺｶﾞﾜｼ,http://www.city.kakogawa.lg.jp/,http://www.kensakusystem.jp/kakogawa/index.html,,,
282120,兵庫県,赤穂市,ﾋｮｳｺﾞｹﾝ,ｱｺｳｼ,http://www.city.ako.lg.jp/,http://www.kensakusystem.jp/ako/index.html,,,
282138,兵庫県,西脇市,ﾋｮｳｺﾞｹﾝ,ﾆｼﾜｷｼ,http://www.city.nishiwaki.lg.jp/,http://www.city.nishiwaki.lg.jp/shiseijyoho/shigikai/1392782598035.html,,,
282146,兵庫県,宝塚市,ﾋｮｳｺﾞｹﾝ,ﾀｶﾗﾂﾞｶｼ,http://www.city.takarazuka.hyogo.jp/,http://takarazuka.gijiroku.com/voices/,,,
282154,兵庫県,三木市,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,http://www.city.miki.lg.jp/index3.html,http://www.gijiroku.net/city.miki/,,,
282162,兵庫県,高砂市,ﾋｮｳｺﾞｹﾝ,ﾀｶｻｺﾞｼ,http://www.city.takasago.hyogo.jp/,http://sv601702.city.takasago.hyogo.jp/kaigiroku/cgi-bin2/Search2.exe?Code=h52lmgenyzsjmkcxck&sTarget=2,,,
282171,兵庫県,川西市,ﾋｮｳｺﾞｹﾝ,ｶﾜﾆｼｼ,http://www.city.kawanishi.hyogo.jp/,http://www.kaigiroku.net/kensaku/kawanishi/kawanishi.html,,,
282189,兵庫県,小野市,ﾋｮｳｺﾞｹﾝ,ｵﾉｼ,http://www.city.ono.hyogo.jp/,http://www.kensakusystem.jp/ono-c/sapphire.html,,,
282197,兵庫県,三田市,ﾋｮｳｺﾞｹﾝ,ｻﾝﾀﾞｼ,http://www.city.sanda.lg.jp/,http://www.gijiroku.net/city.sanda/,,,
282201,兵庫県,加西市,ﾋｮｳｺﾞｹﾝ,ｶｻｲｼ,http://www.city.kasai.hyogo.jp/,http://www.kaigiroku.net/kensaku/kasai/kasai.html,,,
282219,兵庫県,篠山市,ﾋｮｳｺﾞｹﾝ,ｻｻﾔﾏｼ,http://www.city.sasayama.hyogo.jp/,http://kensaku.sasayama.jp/default.html,,,
282227,兵庫県,養父市,ﾋｮｳｺﾞｹﾝ,ﾔﾌﾞｼ,http://www.city.yabu.hyogo.jp/,http://www.db-search.com/yabu-c/index.php/,,,
282235,兵庫県,丹波市,ﾋｮｳｺﾞｹﾝ,ﾀﾝﾊﾞｼ,http://www.city.tamba.hyogo.jp/,http://www.kensakusystem.jp/tamba/index.html,,,
282243,兵庫県,南あわじ市,ﾋｮｳｺﾞｹﾝ,ﾐﾅﾐｱﾜｼﾞｼ,http://www.city.minamiawaji.hyogo.jp/,http://www.city.minamiawaji.hyogo.jp/site/gikai/kaigiroku.html,,,
282251,兵庫県,朝来市,ﾋｮｳｺﾞｹﾝ,ｱｻｺﾞｼ,http://www.city.asago.hyogo.jp/,http://www.city.asago.hyogo.jp/gikai/category/6-7-0-0-0.html,,,
282260,兵庫県,淡路市,ﾋｮｳｺﾞｹﾝ,ｱﾜｼﾞｼ,http://www.city.awaji.lg.jp/,http://www.kensakusystem.jp/awaji/index.html,,,
282278,兵庫県,宍粟市,ﾋｮｳｺﾞｹﾝ,ｼｿｳｼ,http://www.city.shiso.lg.jp/,http://www.city.shiso.lg.jp/soshiki/sonotabukyoku/gikaijimukyoku/tanntoujyouhou1/kaigiroku/index.html,,,
282286,兵庫県,加東市,ﾋｮｳｺﾞｹﾝ,ｶﾄｳｼ,http://www.city.kato.lg.jp/,http://www.gijiroku.net/city.kato/,,,
282294,兵庫県,たつの市,ﾋｮｳｺﾞｹﾝ,ﾀﾂﾉｼ,http://www.city.tatsuno.lg.jp/,http://www.kensakusystem.jp/tatsuno/,,,
283011,兵庫県,猪名川町,ﾋｮｳｺﾞｹﾝ,ｲﾅｶﾞﾜﾁｮｳ,http://www.town.inagawa.lg.jp/,http://www.town.inagawa.lg.jp/,,,
283657,兵庫県,多可町,ﾋｮｳｺﾞｹﾝ,ﾀｶﾁｮｳ,http://www.takacho.jp/,http://www.gijiroku.net/town.taka/,,,
283819,兵庫県,稲美町,ﾋｮｳｺﾞｹﾝ,ｲﾅﾐﾁｮｳ,http://www.town.hyogo-inami.lg.jp/,http://www.kensakusystem.jp/inami/index.html,,,
283827,兵庫県,播磨町,ﾋｮｳｺﾞｹﾝ,ﾊﾘﾏﾁｮｳ,https://www.town.harima.lg.jp/,http://www.kensakusystem.jp/harima/index.html,,,
284424,兵庫県,市川町,ﾋｮｳｺﾞｹﾝ,ｲﾁｶﾜﾁｮｳ,https://www.town.ichikawa.hyogo.jp/forms/top/top.aspx,http://www.kensakusystem.jp/ichikawa/index.html,,,
284432,兵庫県,福崎町,ﾋｮｳｺﾞｹﾝ,ﾌｸｻｷﾁｮｳ,http://www.town.fukusaki.hyogo.jp/,http://www.town.fukusaki.hyogo.jp/0000000984.html,,,
284467,兵庫県,神河町,ﾋｮｳｺﾞｹﾝ,ｶﾐｶﾜﾁｮｳ,https://www.town.kamikawa.hyogo.jp/forms/top/top.aspx,https://www.town.kamikawa.hyogo.jp/forms/info/info.aspx?info_id=33921,,,
284645,兵庫県,太子町,ﾋｮｳｺﾞｹﾝ,ﾀｲｼﾁｮｳ,http://www.town.hyogo-taishi.lg.jp/,http://www.town.hyogo-taishi.lg.jp/matijyouhou/tyouggikai/honnkaigi/,,,
284815,兵庫県,上郡町,ﾋｮｳｺﾞｹﾝ,ｶﾐｺﾞｵﾘﾁｮｳ,http://www.town.kamigori.hyogo.jp/cms-sypher/www/index.jsp,http://www.kensakusystem.jp/kamigori/index.html,,,
285013,兵庫県,佐用町,ﾋｮｳｺﾞｹﾝ,ｻﾖｳﾁｮｳ,http://www.town.sayo.lg.jp/cms-sypher/www/normal_top.jsp,http://www.town.sayo.lg.jp/cms-sypher/www/info/detail.jsp?id=801,,,
285854,兵庫県,香美町,ﾋｮｳｺﾞｹﾝ,ｶﾐﾁｮｳ,http://www.town.mikata-kami.lg.jp/www/toppage/0000000000000/APM03000.html,http://www.db-search.com/kami-t/index.php/,,,
285862,兵庫県,新温泉町,ﾋｮｳｺﾞｹﾝ,ｼﾝｵﾝｾﾝﾁｮｳ,http://www.town.shinonsen.hyogo.jp/,,,,
290009,奈良県,,ﾅﾗｹﾝ,,http://www.pref.nara.jp/,http://www.kaigiroku.net/kensaku/pref_nara/nara.html,,,
292010,奈良県,奈良市,ﾅﾗｹﾝ,ﾅﾗｼ,http://www.city.nara.lg.jp/www/toppage/0000000000000/APM03000.html,http://www.kaigiroku.net/kensaku/narashi/narashi.html,,,
292028,奈良県,大和高田市,ﾅﾗｹﾝ,ﾔﾏﾄﾀｶﾀﾞｼ,http://www.city.yamatotakada.nara.jp/,http://asp.db-search.com/yamatotakada-c/,,,
292036,奈良県,大和郡山市,ﾅﾗｹﾝ,ﾔﾏﾄｺｵﾘﾔﾏｼ,http://www.city.yamatokoriyama.nara.jp/,http://www.kaigiroku.net/kensaku/yamatokoriyama/yamatokoriyama.html,,,
292044,奈良県,天理市,ﾅﾗｹﾝ,ﾃﾝﾘｼ,http://www.city.tenri.nara.jp/,http://www.kaigiroku.net/kensaku/tenri/tenri.html,,,
292052,奈良県,橿原市,ﾅﾗｹﾝ,ｶｼﾊﾗｼ,http://www.city.kashihara.nara.jp/,http://asp.db-search.com/kashihara-c/,,,
292061,奈良県,桜井市,ﾅﾗｹﾝ,ｻｸﾗｲｼ,http://www.city.sakurai.lg.jp/,http://www.city.sakurai.lg.jp/section/reiki_int/reiki_taikei/taikei_default.html,,,
292079,奈良県,五條市,ﾅﾗｹﾝ,ｺﾞｼﾞｮｳｼ,http://www.city.gojo.lg.jp/www/toppage/0000000000000/APM03000.html,https://www.city.gojo.lg.jp/www/genre/0000000000000/1228354956719/index.html,,,
292087,奈良県,御所市,ﾅﾗｹﾝ,ｺﾞｾｼ,http://www.city.gose.nara.jp/,http://www.city.gose.nara.jp/,,,
292095,奈良県,生駒市,ﾅﾗｹﾝ,ｲｺﾏｼ,http://www.city.ikoma.lg.jp/,http://asp.db-search.com/ikoma-c/dsweb.cgi/,,,
292109,奈良県,香芝市,ﾅﾗｹﾝ,ｶｼﾊﾞｼ,http://www.city.kashiba.lg.jp/,http://www.gijiroku.net/city.kashiba/,,,
