budget_line_id,jurisdiction_code,jurisdiction_label,fiscal_year,direction,phase_id,phase_label,fund_code,fund_label,fund_source,kan_code,kan_label,kan_source,kou_code,kou_label,kou_source,moku_code,moku_label,moku_source,jikou_code,jikou_label,jikou_source,setsu_code,setsu_label,setsu_source,saisaisetsu_code,saisaisetsu_label,saisaisetsu_source,hierarchy_path,value,currency,source_amount,source_amount_unit,source_row,cofog_division_code,cofog_division_label,cofog_status,cofog_consolidation,cofog_consolidation_scope,cofog_counterpart_ids,cofog_decided_at_level,cofog_basis,cofog_rule_id
132047:2024:expenditure:approved:d0e7de5a01246b2d,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,14,西多世代交流センター子育て啓発事業費,14西多世代交流センター子育て啓発事業費,10,需用費,10需用費,01,諸消耗品費,01諸消耗品費,会計01/款03/項02/目06/事項14/節10/細々節01,58000,JPY,58,千円,2451,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:4ecad5f2238a0fc0,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,15,西多世代交流センター地域活動育成事業費,15西多世代交流センター地域活動育成事業費,18,負担金補助及び交付金,18負担金補助及び交付金,01,事業助成金,01事業助成金,会計01/款03/項02/目06/事項15/節18/細々節01,60000,JPY,60,千円,2452,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:b18cdf425b16fcc0,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,16,西多世代交流センター子どものつどい事業費,16西多世代交流センター子どものつどい事業費,07,報償費,07報償費,01,講師謝礼,01講師謝礼,会計01/款03/項02/目06/事項16/節07/細々節01,105000,JPY,105,千円,2453,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:201020a5186cde87,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,16,西多世代交流センター子どものつどい事業費,16西多世代交流センター子どものつどい事業費,07,報償費,07報償費,01,指導者謝礼,01指導者謝礼,会計01/款03/項02/目06/事項16/節07/細々節01,580000,JPY,580,千円,2454,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:cbb60b1ece2bb64e,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,16,西多世代交流センター子どものつどい事業費,16西多世代交流センター子どものつどい事業費,10,需用費,10需用費,01,諸消耗品費,01諸消耗品費,会計01/款03/項02/目06/事項16/節10/細々節01,239000,JPY,239,千円,2455,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:17fc55d1ec2e8660,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,16,西多世代交流センター子どものつどい事業費,16西多世代交流センター子どものつどい事業費,10,需用費,10需用費,01,食材購入費,01食材購入費,会計01/款03/項02/目06/事項16/節10/細々節01,66000,JPY,66,千円,2456,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:3dc2d950e8204dba,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,16,西多世代交流センター子どものつどい事業費,16西多世代交流センター子どものつどい事業費,11,役務費,11役務費,01,両替等手数料,01両替等手数料,会計01/款03/項02/目06/事項16/節11/細々節01,3000,JPY,3,千円,2457,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:36abd08d0074660d,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,17,西多世代交流センター子育て相談事業費,17西多世代交流センター子育て相談事業費,01,報酬,01報酬,01,支援員報酬　１人,01支援員報酬　１人,会計01/款03/項02/目06/事項17/節01/細々節01,2538000,JPY,2538,千円,2458,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:06112e296fe87534,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,17,西多世代交流センター子育て相談事業費,17西多世代交流センター子育て相談事業費,01,報酬,01報酬,01,時間額職員報酬,01時間額職員報酬,会計01/款03/項02/目06/事項17/節01/細々節01,1645000,JPY,1645,千円,2459,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:d47ed9349958406f,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,17,西多世代交流センター子育て相談事業費,17西多世代交流センター子育て相談事業費,03,職員手当等,03職員手当等,01,支援員期末・勤勉手当,01支援員期末・勤勉手当,会計01/款03/項02/目06/事項17/節03/細々節01,891000,JPY,891,千円,2460,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:44c09b28d2f4af8c,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,17,西多世代交流センター子育て相談事業費,17西多世代交流センター子育て相談事業費,04,共済費,04共済費,01,支援員共済費,01支援員共済費,会計01/款03/項02/目06/事項17/節04/細々節01,574000,JPY,574,千円,2461,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:20f8ccc510cd268e,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,17,西多世代交流センター子育て相談事業費,17西多世代交流センター子育て相談事業費,04,共済費,04共済費,01,時間額職員共済費,01時間額職員共済費,会計01/款03/項02/目06/事項17/節04/細々節01,7000,JPY,7,千円,2462,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:de04c5cc1138d3ba,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,18,西多世代交流センター移動児童館事業費,18西多世代交流センター移動児童館事業費,07,報償費,07報償費,01,協力者謝礼,01協力者謝礼,会計01/款03/項02/目06/事項18/節07/細々節01,210000,JPY,210,千円,2463,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:07aa9fbfbfd3fa17,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,18,西多世代交流センター移動児童館事業費,18西多世代交流センター移動児童館事業費,10,需用費,10需用費,01,諸消耗品費,01諸消耗品費,会計01/款03/項02/目06/事項18/節10/細々節01,95000,JPY,95,千円,2464,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:932557f516c7fdd7,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,18,西多世代交流センター移動児童館事業費,18西多世代交流センター移動児童館事業費,10,需用費,10需用費,01,食材購入費,01食材購入費,会計01/款03/項02/目06/事項18/節10/細々節01,96000,JPY,96,千円,2465,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:54abee83421d3201,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,18,西多世代交流センター移動児童館事業費,18西多世代交流センター移動児童館事業費,10,需用費,10需用費,01,諸賄費,01諸賄費,会計01/款03/項02/目06/事項18/節10/細々節01,12000,JPY,12,千円,2466,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:b3b4d3940b1754bd,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,18,西多世代交流センター移動児童館事業費,18西多世代交流センター移動児童館事業費,13,使用料及び賃借料,13使用料及び賃借料,01,体育施設等使用料,01体育施設等使用料,会計01/款03/項02/目06/事項18/節13/細々節01,53000,JPY,53,千円,2467,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:d57a964c2e463d6d,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,19,西多世代交流センター中高生・若者交流事業費,19西多世代交流センター中高生・若者交流事業費,07,報償費,07報償費,01,講師謝礼,01講師謝礼,会計01/款03/項02/目06/事項19/節07/細々節01,55000,JPY,55,千円,2468,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:2b82f6cc98dc1ad0,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,19,西多世代交流センター中高生・若者交流事業費,19西多世代交流センター中高生・若者交流事業費,07,報償費,07報償費,01,指導者謝礼,01指導者謝礼,会計01/款03/項02/目06/事項19/節07/細々節01,145000,JPY,145,千円,2469,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:056a3fe459210e21,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,19,西多世代交流センター中高生・若者交流事業費,19西多世代交流センター中高生・若者交流事業費,07,報償費,07報償費,01,謝礼品購入費,01謝礼品購入費,会計01/款03/項02/目06/事項19/節07/細々節01,30000,JPY,30,千円,2470,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
132047:2024:expenditure:approved:c83a5804826429c4,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,03,民生費,03民生費,02,児童福祉費,02児童福祉費,06,多世代交流センター費,06多世代交流センター費,19,西多世代交流センター中高生・若者交流事業費,19西多世代交流センター中高生・若者交流事業費,10,需用費,10需用費,01,諸消耗品費,01諸消耗品費,会計01/款03/項02/目06/事項19/節10/細々節01,90000,JPY,90,千円,2471,10,社会保護,assigned,retained,,,款,社会福祉・児童福祉・生活保護。COFOG 10 社会保護,minsei
